/Reviews,,,,,,,,,,
/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@from,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/Opinions/Opinion/@target,/Review/sentences/sentence/Opinions/Opinion/@to,/Review/sentences/sentence/text
es_9reinas_17_JoseCarlosLopez_2014-02-24,4,es_9reinas_17_JoseCarlosLopez_2014-02-24:0,,11,AMBIENCE#GENERAL,41,positive,entorno,48,"la calidad del producto, el servicio, el entorno todo fue excelente"
es_9reinas_18_DanielGonzalez_2014-02-01,5,es_9reinas_18_DanielGonzalez_2014-02-01:0,,12,RESTAURANT#GENERAL,0,positive,9reinas,7,9reinas ya sido una de las mejores experiencias que hemos tenido en los últimos años.
es_9reinas_18_DanielGonzalez_2014-02-01,5,es_9reinas_18_DanielGonzalez_2014-02-01:1,,13,SERVICE#GENERAL,3,positive,servicio,11,El servicio es muy bueno y la calidad de la comida al mismo nivel.
es_9reinas_18_DanielGonzalez_2014-02-01,5,es_9reinas_18_DanielGonzalez_2014-02-01:1,,13,FOOD#QUALITY,44,positive,comida,50,El servicio es muy bueno y la calidad de la comida al mismo nivel.
es_9reinas_18_DanielGonzalez_2014-02-01,5,es_9reinas_18_DanielGonzalez_2014-02-01:2,,14,RESTAURANT#PRICES,0,positive,NULL,0,Los precios adecuados  y bien puedes hacer un mayor o menor gasto en función de tu bolsillo por que la carta es muy amplia.
es_9reinas_18_DanielGonzalez_2014-02-01,5,es_9reinas_18_DanielGonzalez_2014-02-01:2,,14,FOOD#STYLE_OPTIONS,103,positive,carta,108,Los precios adecuados  y bien puedes hacer un mayor o menor gasto en función de tu bolsillo por que la carta es muy amplia.
es_9reinas_18_DanielGonzalez_2014-02-01,5,es_9reinas_18_DanielGonzalez_2014-02-01:3,,15,RESTAURANT#GENERAL,0,positive,NULL,0,Volveremos.
es_9reinas_23_MJoseVillalbaSedano_2013-12-22,6,es_9reinas_23_MJoseVillalbaSedano_2013-12-22:0,,16,FOOD#QUALITY,25,positive,comida,31,"Fabuloso, muy atentos la comida excelente y un ambiente estupendo."
es_9reinas_23_MJoseVillalbaSedano_2013-12-22,6,es_9reinas_23_MJoseVillalbaSedano_2013-12-22:0,,16,AMBIENCE#GENERAL,47,positive,ambiente,55,"Fabuloso, muy atentos la comida excelente y un ambiente estupendo."
es_9reinas_23_MJoseVillalbaSedano_2013-12-22,6,es_9reinas_23_MJoseVillalbaSedano_2013-12-22:0,,16,RESTAURANT#GENERAL,0,positive,NULL,0,"Fabuloso, muy atentos la comida excelente y un ambiente estupendo."
es_9reinas_23_MJoseVillalbaSedano_2013-12-22,6,es_9reinas_23_MJoseVillalbaSedano_2013-12-22:0,,16,SERVICE#GENERAL,0,positive,NULL,0,"Fabuloso, muy atentos la comida excelente y un ambiente estupendo."
es_9reinas_23_MJoseVillalbaSedano_2013-12-22,6,es_9reinas_23_MJoseVillalbaSedano_2013-12-22:1,,17,RESTAURANT#GENERAL,0,positive,NULL,0,Mis amigos quedaron encantados y nosotros tambien.
es_9reinas_23_MJoseVillalbaSedano_2013-12-22,6,es_9reinas_23_MJoseVillalbaSedano_2013-12-22:2,,18,RESTAURANT#GENERAL,0,positive,NULL,0,Vale la pena ir y probar sus carnes.
es_9reinas_23_MJoseVillalbaSedano_2013-12-22,6,es_9reinas_23_MJoseVillalbaSedano_2013-12-22:2,,18,FOOD#QUALITY,29,positive,carnes,35,Vale la pena ir y probar sus carnes.
es_9reinas_24_PilarTorresCarbajo_2013-12-22,7,es_9reinas_24_PilarTorresCarbajo_2013-12-22:0,,19,AMBIENCE#GENERAL,3,positive,restaurante,14,"El restaurante es precioso, moderno y acogedor."
es_9reinas_24_PilarTorresCarbajo_2013-12-22,7,es_9reinas_24_PilarTorresCarbajo_2013-12-22:1,,20,FOOD#QUALITY,3,positive,comida,9,La comida está deliciosa y es de calidad.
es_9reinas_24_PilarTorresCarbajo_2013-12-22,7,es_9reinas_24_PilarTorresCarbajo_2013-12-22:2,,21,SERVICE#GENERAL,3,positive,servicio,11,El servicio muy atento.
es_9reinas_26_Lucia_2013-12-10,8,es_9reinas_26_Lucia_2013-12-10:0,,22,RESTAURANT#GENERAL,34,positive,9reinas,41,Hemos ido varias veces a cenar al 9reinas y nunca defrauda!
es_9reinas_26_Lucia_2013-12-10,8,es_9reinas_26_Lucia_2013-12-10:1,,23,FOOD#QUALITY,18,positive,carnes,24,La calidad de las carnes el excelente servicio y su buena bodega lo convierte en un lugar espectacular!!
es_9reinas_26_Lucia_2013-12-10,8,es_9reinas_26_Lucia_2013-12-10:1,,23,SERVICE#GENERAL,38,positive,servicio,46,La calidad de las carnes el excelente servicio y su buena bodega lo convierte en un lugar espectacular!!
es_9reinas_26_Lucia_2013-12-10,8,es_9reinas_26_Lucia_2013-12-10:1,,23,DRINKS#QUALITY,58,positive,bodega,64,La calidad de las carnes el excelente servicio y su buena bodega lo convierte en un lugar espectacular!!
es_9reinas_26_Lucia_2013-12-10,8,es_9reinas_26_Lucia_2013-12-10:2,,24,RESTAURANT#GENERAL,0,positive,NULL,0,Sin duda repetiremos.
es_9reinas_29_MarionCanavera_2013-07-14,9,es_9reinas_29_MarionCanavera_2013-07-14:0,,25,RESTAURANT#GENERAL,0,positive,restaurante,11,restaurante excelente con carne de alta calidad.
es_9reinas_29_MarionCanavera_2013-07-14,9,es_9reinas_29_MarionCanavera_2013-07-14:0,,25,FOOD#QUALITY,26,positive,carne,31,restaurante excelente con carne de alta calidad.
es_9reinas_29_MarionCanavera_2013-07-14,9,es_9reinas_29_MarionCanavera_2013-07-14:1,,26,RESTAURANT#GENERAL,0,positive,NULL,0,Nos encanto!
es_9reinas_2_AlbertMuntana_2015-03-09,10,es_9reinas_2_AlbertMuntana_2015-03-09:0,,27,RESTAURANT#GENERAL,0,positive,NULL,0,"La verdad es que todo muy bien; el servicio, la comida y la apariencia, todo correcto."
es_9reinas_2_AlbertMuntana_2015-03-09,10,es_9reinas_2_AlbertMuntana_2015-03-09:0,,27,SERVICE#GENERAL,35,positive,servicio,43,"La verdad es que todo muy bien; el servicio, la comida y la apariencia, todo correcto."
es_9reinas_2_AlbertMuntana_2015-03-09,10,es_9reinas_2_AlbertMuntana_2015-03-09:0,,27,FOOD#QUALITY,48,positive,comida,54,"La verdad es que todo muy bien; el servicio, la comida y la apariencia, todo correcto."
es_9reinas_2_AlbertMuntana_2015-03-09,10,es_9reinas_2_AlbertMuntana_2015-03-09:0,,27,AMBIENCE#GENERAL,60,positive,apariencia,70,"La verdad es que todo muy bien; el servicio, la comida y la apariencia, todo correcto."
es_9reinas_30_LauraMallen_2013-06-23,11,es_9reinas_30_LauraMallen_2013-06-23:0,,28,RESTAURANT#GENERAL,0,positive,NULL,0,Hemos ido a cenar y la verdad es que nos ha encantado.
es_9reinas_30_LauraMallen_2013-06-23,11,es_9reinas_30_LauraMallen_2013-06-23:1,,29,AMBIENCE#GENERAL,3,positive,sitio,8,el sitio es muy bonito la comida estupenda y el trato inmejorable.
es_9reinas_30_LauraMallen_2013-06-23,11,es_9reinas_30_LauraMallen_2013-06-23:1,,29,FOOD#QUALITY,26,positive,comida,32,el sitio es muy bonito la comida estupenda y el trato inmejorable.
es_9reinas_30_LauraMallen_2013-06-23,11,es_9reinas_30_LauraMallen_2013-06-23:1,,29,SERVICE#GENERAL,48,positive,trato,53,el sitio es muy bonito la comida estupenda y el trato inmejorable.
es_9reinas_30_LauraMallen_2013-06-23,11,es_9reinas_30_LauraMallen_2013-06-23:2,,30,RESTAURANT#GENERAL,0,positive,NULL,0,totalmente recomendable
es_9reinas_31_Sp_2013-06-22,12,es_9reinas_31_Sp_2013-06-22:0,,31,RESTAURANT#GENERAL,0,positive,NULL,0,"Ha sido todo excelente, la calidad, los tiempos, el ambiente (quizas demasiado iluminado) y el servicio."
es_9reinas_31_Sp_2013-06-22,12,es_9reinas_31_Sp_2013-06-22:0,,31,AMBIENCE#GENERAL,52,neutral,ambiente,60,"Ha sido todo excelente, la calidad, los tiempos, el ambiente (quizas demasiado iluminado) y el servicio."
es_9reinas_31_Sp_2013-06-22,12,es_9reinas_31_Sp_2013-06-22:0,,31,SERVICE#GENERAL,95,positive,servicio,103,"Ha sido todo excelente, la calidad, los tiempos, el ambiente (quizas demasiado iluminado) y el servicio."
es_9reinas_31_Sp_2013-06-22,12,es_9reinas_31_Sp_2013-06-22:0,,31,SERVICE#GENERAL,40,positive,tiempos,47,"Ha sido todo excelente, la calidad, los tiempos, el ambiente (quizas demasiado iluminado) y el servicio."
es_9reinas_31_Sp_2013-06-22,12,es_9reinas_31_Sp_2013-06-22:0,,31,FOOD#QUALITY,0,positive,NULL,0,"Ha sido todo excelente, la calidad, los tiempos, el ambiente (quizas demasiado iluminado) y el servicio."
es_9reinas_31_Sp_2013-06-22,12,es_9reinas_31_Sp_2013-06-22:1,,32,FOOD#QUALITY,3,positive,dulce de leche,17,El dulce de leche es divino.
es_9reinas_32_JordiFriasMartinez_2013-05-07,13,es_9reinas_32_JordiFriasMartinez_2013-05-07:0,,33,RESTAURANT#GENERAL,22,positive,Restaurante,33,Primera visita a este Restaurante con resultado satisfactorio.
es_9reinas_32_JordiFriasMartinez_2013-05-07,13,es_9reinas_32_JordiFriasMartinez_2013-05-07:1,,34,FOOD#QUALITY,0,positive,NULL,0,"Calidad, profesionalidad y precio acorde con la oferta."
es_9reinas_32_JordiFriasMartinez_2013-05-07,13,es_9reinas_32_JordiFriasMartinez_2013-05-07:1,,34,RESTAURANT#PRICES,0,positive,NULL,0,"Calidad, profesionalidad y precio acorde con la oferta."
es_9reinas_32_JordiFriasMartinez_2013-05-07,13,es_9reinas_32_JordiFriasMartinez_2013-05-07:1,,34,SERVICE#GENERAL,0,positive,NULL,0,"Calidad, profesionalidad y precio acorde con la oferta."
es_9reinas_35_Seasexandsun_2013-04-02,14,es_9reinas_35_Seasexandsun_2013-04-02:0,,35,RESTAURANT#GENERAL,0,positive,NULL,0,Casi como en Argentina.
es_9reinas_38_AdamNash_2013-02-13,15,es_9reinas_38_AdamNash_2013-02-13:0,,36,RESTAURANT#GENERAL,0,positive,NULL,0,Fantastico!!!
es_9reinas_38_AdamNash_2013-02-13,15,es_9reinas_38_AdamNash_2013-02-13:1,,37,RESTAURANT#GENERAL,0,positive,NULL,0,Delicioso!!!
es_9reinas_3_OliviaPotet_2015-01-15,16,es_9reinas_3_OliviaPotet_2015-01-15:0,,38,RESTAURANT#GENERAL,0,positive,resaturante,11,resaturante fantástico con excelente comida y servicio aun mejor!!!!
es_9reinas_3_OliviaPotet_2015-01-15,16,es_9reinas_3_OliviaPotet_2015-01-15:0,,38,FOOD#QUALITY,37,positive,comida,43,resaturante fantástico con excelente comida y servicio aun mejor!!!!
es_9reinas_3_OliviaPotet_2015-01-15,16,es_9reinas_3_OliviaPotet_2015-01-15:0,,38,SERVICE#GENERAL,46,positive,servicio,54,resaturante fantástico con excelente comida y servicio aun mejor!!!!
es_9reinas_3_OliviaPotet_2015-01-15,16,es_9reinas_3_OliviaPotet_2015-01-15:1,,39,SERVICE#GENERAL,9,positive,amabilidad,19,"tremenda amabilidad, es un gustazo!"
es_9reinas_3_OliviaPotet_2015-01-15,16,es_9reinas_3_OliviaPotet_2015-01-15:1,,39,RESTAURANT#GENERAL,0,positive,NULL,0,"tremenda amabilidad, es un gustazo!"
es_9reinas_40_RichardHobohm_2013-01-03,17,es_9reinas_40_RichardHobohm_2013-01-03:0,,40,SERVICE#GENERAL,0,positive,Servicio,8,"Servicio muy bueno, faltan platitos para el pan, pero a pesar de eso, todo correcto."
es_9reinas_40_RichardHobohm_2013-01-03,17,es_9reinas_40_RichardHobohm_2013-01-03:0,,40,SERVICE#GENERAL,27,negative,platitos para el pan,47,"Servicio muy bueno, faltan platitos para el pan, pero a pesar de eso, todo correcto."
es_9reinas_40_RichardHobohm_2013-01-03,17,es_9reinas_40_RichardHobohm_2013-01-03:1,,41,AMBIENCE#GENERAL,13,negative,musica argentina,29,Estaria bien musica argentina.
es_9reinas_40_RichardHobohm_2013-01-03,17,es_9reinas_40_RichardHobohm_2013-01-03:2,,42,RESTAURANT#PRICES,0,neutral,NULL,0,Los precios estan dentro de los parametros normales.
es_9reinas_42_EduardoCubero_2012-12-04,18,es_9reinas_42_EduardoCubero_2012-12-04:0,,43,SERVICE#GENERAL,63,positive,servicio,71,Estuve ayer en una comida de negocio con un cliente y tanto el servicio como la calidad de la comida fué excelente.
es_9reinas_42_EduardoCubero_2012-12-04,18,es_9reinas_42_EduardoCubero_2012-12-04:0,,43,FOOD#QUALITY,94,positive,comida,100,Estuve ayer en una comida de negocio con un cliente y tanto el servicio como la calidad de la comida fué excelente.
es_9reinas_42_EduardoCubero_2012-12-04,18,es_9reinas_42_EduardoCubero_2012-12-04:1,,44,RESTAURANT#GENERAL,0,positive,NULL,0,Enhorabuena!!
es_9reinas_47_SandraMonica_2012-08-15,19,es_9reinas_47_SandraMonica_2012-08-15:0,,45,RESTAURANT#GENERAL,8,positive,restaurant,18,"Un buen restaurant, aunque algo caro para la cantidad de comida que se sirve en el plato."
es_9reinas_47_SandraMonica_2012-08-15,19,es_9reinas_47_SandraMonica_2012-08-15:0,,45,FOOD#PRICES,57,negative,comida,63,"Un buen restaurant, aunque algo caro para la cantidad de comida que se sirve en el plato."
es_9reinas_47_SandraMonica_2012-08-15,19,es_9reinas_47_SandraMonica_2012-08-15:1,,46,FOOD#QUALITY,3,neutral,tira de asado,16,"La tira de asado normal, nada extraordinaria."
es_9reinas_47_SandraMonica_2012-08-15,19,es_9reinas_47_SandraMonica_2012-08-15:2,,47,FOOD#QUALITY,13,positive,postres,20,Muy bien los postres y el matambre.
es_9reinas_47_SandraMonica_2012-08-15,19,es_9reinas_47_SandraMonica_2012-08-15:2,,47,FOOD#QUALITY,26,positive,matambre,34,Muy bien los postres y el matambre.
es_9reinas_47_SandraMonica_2012-08-15,19,es_9reinas_47_SandraMonica_2012-08-15:3,,48,AMBIENCE#GENERAL,21,negative,iluminación,32,"Se podria mejorar la iluminación en la planta superior, demasiada luz plana."
es_9reinas_48_DamarisRodriguezPerez_2012-07-30,20,es_9reinas_48_DamarisRodriguezPerez_2012-07-30:0,,49,RESTAURANT#GENERAL,0,positive,NULL,0,Recomendable 100%.
es_9reinas_48_DamarisRodriguezPerez_2012-07-30,20,es_9reinas_48_DamarisRodriguezPerez_2012-07-30:1,,50,AMBIENCE#GENERAL,3,positive,sitio,8,"Un sitio precioso, con un ambiente exquisito."
es_9reinas_48_DamarisRodriguezPerez_2012-07-30,20,es_9reinas_48_DamarisRodriguezPerez_2012-07-30:1,,50,AMBIENCE#GENERAL,26,positive,ambiente,34,"Un sitio precioso, con un ambiente exquisito."
es_9reinas_48_DamarisRodriguezPerez_2012-07-30,20,es_9reinas_48_DamarisRodriguezPerez_2012-07-30:2,,51,SERVICE#GENERAL,3,positive,servicio,11,El servicio inmejorable y la comida excepcional!!
es_9reinas_48_DamarisRodriguezPerez_2012-07-30,20,es_9reinas_48_DamarisRodriguezPerez_2012-07-30:2,,51,FOOD#QUALITY,29,positive,comida,35,El servicio inmejorable y la comida excepcional!!
es_9reinas_49_AntonioBlancoLopez_2012-07-16,21,es_9reinas_49_AntonioBlancoLopez_2012-07-16:0,,52,FOOD#QUALITY,15,positive,ensaladas,24,Exquisitas las ensaladas y la carne.
es_9reinas_49_AntonioBlancoLopez_2012-07-16,21,es_9reinas_49_AntonioBlancoLopez_2012-07-16:0,,52,FOOD#QUALITY,30,positive,carne,35,Exquisitas las ensaladas y la carne.
es_9reinas_49_AntonioBlancoLopez_2012-07-16,21,es_9reinas_49_AntonioBlancoLopez_2012-07-16:1,,53,FOOD#STYLE_OPTIONS,10,positive,comida,16,Abundante comida.
es_9reinas_49_AntonioBlancoLopez_2012-07-16,21,es_9reinas_49_AntonioBlancoLopez_2012-07-16:2,,54,FOOD#QUALITY,0,positive,NULL,0,Seguro que no te quedas con hambre y la claidad excelente.
es_9reinas_50_Joan_2012-06-03,22,es_9reinas_50_Joan_2012-06-03:0,,55,FOOD#QUALITY,18,positive,carnes,24,La calidad de las carnes es insuperable y quiero destacar el excelente servicio recibido.
es_9reinas_50_Joan_2012-06-03,22,es_9reinas_50_Joan_2012-06-03:0,,55,SERVICE#GENERAL,71,positive,servicio,79,La calidad de las carnes es insuperable y quiero destacar el excelente servicio recibido.
es_9reinas_51_MiguelNunez_2011-12-23,23,es_9reinas_51_MiguelNunez_2011-12-23:0,,56,FOOD#QUALITY,22,positive,carnes,28,Si no has probado sus carnes te estas perdiendo algo muy grande!
es_9reinas_52_MarianCamps_2011-12-11,24,es_9reinas_52_MarianCamps_2011-12-11:0,,57,FOOD#QUALITY,36,positive,comida,42,Estuve cenando con unos amigos y la comida estuvo riquísima y el trato de las camareras excelente.
es_9reinas_52_MarianCamps_2011-12-11,24,es_9reinas_52_MarianCamps_2011-12-11:0,,57,SERVICE#GENERAL,65,positive,trato,70,Estuve cenando con unos amigos y la comida estuvo riquísima y el trato de las camareras excelente.
es_9reinas_52_MarianCamps_2011-12-11,24,es_9reinas_52_MarianCamps_2011-12-11:1,,58,RESTAURANT#GENERAL,0,positive,NULL,0,Repetiremos seguro!!
es_9reinas_52_MarianCamps_2011-12-11,24,es_9reinas_52_MarianCamps_2011-12-11:2,,59,SERVICE#GENERAL,32,positive,ellos,37,Lo mejor: dejarse aconsejar por ellos a la hora de elegir plato.
es_9reinas_53_Adriana_2011-12-01,25,es_9reinas_53_Adriana_2011-12-01:0,,60,RESTAURANT#GENERAL,0,positive,NULL,0,Me encanto!!!
es_9reinas_53_Adriana_2011-12-01,25,es_9reinas_53_Adriana_2011-12-01:1,,61,RESTAURANT#GENERAL,0,positive,NULL,0,Sobran las palabras...volveré seguro!
es_9reinas_54_MartaColomer_2011-11-24,26,es_9reinas_54_MartaColomer_2011-11-24:0,,62,FOOD#QUALITY,3,positive,restaurants,14,El restaurants comimos muy bien y ademas un servicio encantador y eficiente.
es_9reinas_54_MartaColomer_2011-11-24,26,es_9reinas_54_MartaColomer_2011-11-24:0,,62,SERVICE#GENERAL,44,positive,servicio,52,El restaurants comimos muy bien y ademas un servicio encantador y eficiente.
es_9reinas_55_JoseMCazorlaMontero_2011-11-03,27,es_9reinas_55_JoseMCazorlaMontero_2011-11-03:0,,63,,,,,,"Tomamos Vacío y Entrañas (especialidades conocidas, entre otras cosas, por lo blando de su carne)."
es_9reinas_55_JoseMCazorlaMontero_2011-11-03,27,es_9reinas_55_JoseMCazorlaMontero_2011-11-03:1,,64,FOOD#QUALITY,80,negative,carne,85,"En algunos momentos, nos llegamos a preguntar si lo que teníamos en la boca era carne o un trozo de neumático."
es_9reinas_55_JoseMCazorlaMontero_2011-11-03,27,es_9reinas_55_JoseMCazorlaMontero_2011-11-03:2,,65,RESTAURANT#GENERAL,0,negative,NULL,0,Decepcionante...
es_9reinas_56_Michael_2011-09-28,28,es_9reinas_56_Michael_2011-09-28:0,,66,FOOD#QUALITY,17,positive,comida,23,"La calidad de la comida excelente, el servicio super amable y siempre atento."
es_9reinas_56_Michael_2011-09-28,28,es_9reinas_56_Michael_2011-09-28:0,,66,SERVICE#GENERAL,38,positive,servicio,46,"La calidad de la comida excelente, el servicio super amable y siempre atento."
es_9reinas_56_Michael_2011-09-28,28,es_9reinas_56_Michael_2011-09-28:1,,67,AMBIENCE#GENERAL,3,positive,ambiente,11,El ambiente muy acogedor.
es_9reinas_56_Michael_2011-09-28,28,es_9reinas_56_Michael_2011-09-28:2,,68,RESTAURANT#GENERAL,4,positive,experiencia,15,Una experiencia culinaria inolvidable.
es_9reinas_58_NuriaCasas_2011-09-17,29,es_9reinas_58_NuriaCasas_2011-09-17:0,,69,FOOD#QUALITY,0,positive,Comida,6,Comida y Servicio estupendo
es_9reinas_58_NuriaCasas_2011-09-17,29,es_9reinas_58_NuriaCasas_2011-09-17:0,,69,SERVICE#GENERAL,9,positive,Servicio,17,Comida y Servicio estupendo
es_9reinas_5_MiroPietrov_2014-12-31,30,es_9reinas_5_MiroPietrov_2014-12-31:0,,70,RESTAURANT#GENERAL,0,positive,NULL,0,Todo muy bueno
es_9reinas_61_JoseLuis_2011-07-09,31,es_9reinas_61_JoseLuis_2011-07-09:0,,71,AMBIENCE#GENERAL,0,positive,ambiente,8,"ambiente íntimo y tranquilo, buen trato y buena calidad en las carnes."
es_9reinas_61_JoseLuis_2011-07-09,31,es_9reinas_61_JoseLuis_2011-07-09:0,,71,SERVICE#GENERAL,34,positive,trato,39,"ambiente íntimo y tranquilo, buen trato y buena calidad en las carnes."
es_9reinas_61_JoseLuis_2011-07-09,31,es_9reinas_61_JoseLuis_2011-07-09:0,,71,FOOD#QUALITY,63,positive,carnes,69,"ambiente íntimo y tranquilo, buen trato y buena calidad en las carnes."
es_9reinas_61_JoseLuis_2011-07-09,31,es_9reinas_61_JoseLuis_2011-07-09:1,,72,RESTAURANT#PRICES,0,neutral,NULL,0,El precio un tanto elevado pero razonable.
es_9reinas_62_LuciaLinaresSilveria_2011-06-17,32,es_9reinas_62_LuciaLinaresSilveria_2011-06-17:0,,73,FOOD#STYLE_OPTIONS,10,positive,carta,15,"Excelente carta, carnes exquisitas, especialidades riquísimas, ambiente íntimo y servicio atento."
es_9reinas_62_LuciaLinaresSilveria_2011-06-17,32,es_9reinas_62_LuciaLinaresSilveria_2011-06-17:0,,73,FOOD#QUALITY,17,positive,carnes,23,"Excelente carta, carnes exquisitas, especialidades riquísimas, ambiente íntimo y servicio atento."
es_9reinas_62_LuciaLinaresSilveria_2011-06-17,32,es_9reinas_62_LuciaLinaresSilveria_2011-06-17:0,,73,FOOD#QUALITY,36,positive,especialidades,50,"Excelente carta, carnes exquisitas, especialidades riquísimas, ambiente íntimo y servicio atento."
es_9reinas_62_LuciaLinaresSilveria_2011-06-17,32,es_9reinas_62_LuciaLinaresSilveria_2011-06-17:0,,73,AMBIENCE#GENERAL,63,positive,ambiente,71,"Excelente carta, carnes exquisitas, especialidades riquísimas, ambiente íntimo y servicio atento."
es_9reinas_62_LuciaLinaresSilveria_2011-06-17,32,es_9reinas_62_LuciaLinaresSilveria_2011-06-17:0,,73,SERVICE#GENERAL,81,positive,servicio,89,"Excelente carta, carnes exquisitas, especialidades riquísimas, ambiente íntimo y servicio atento."
es_9reinas_62_LuciaLinaresSilveria_2011-06-17,32,es_9reinas_62_LuciaLinaresSilveria_2011-06-17:1,,74,FOOD#PRICES,0,positive,NULL,0,Muy buena relación calidad-precio.
es_9reinas_62_LuciaLinaresSilveria_2011-06-17,32,es_9reinas_62_LuciaLinaresSilveria_2011-06-17:1,,74,FOOD#QUALITY,0,positive,NULL,0,Muy buena relación calidad-precio.
es_9reinas_63_JorgeCiollaro_2011-05-26,33,es_9reinas_63_JorgeCiollaro_2011-05-26:0,,75,SERVICE#GENERAL,5,positive,servicio,13,"Buen servicio, ambiente y excelente comida."
es_9reinas_63_JorgeCiollaro_2011-05-26,33,es_9reinas_63_JorgeCiollaro_2011-05-26:0,,75,AMBIENCE#GENERAL,15,positive,ambiente,23,"Buen servicio, ambiente y excelente comida."
es_9reinas_63_JorgeCiollaro_2011-05-26,33,es_9reinas_63_JorgeCiollaro_2011-05-26:0,,75,FOOD#QUALITY,36,positive,comida,42,"Buen servicio, ambiente y excelente comida."
es_9reinas_64_Anonimo_2011-05-14,34,es_9reinas_64_Anonimo_2011-05-14:0,,76,FOOD#QUALITY,3,positive,comida,9,"La comida muy rica, pero el local extremadamente ruidoso (sobre todo el piso de arriba)."
